Prefecture,Subprefecture,GID_2,area198589,area199094,area199599,area200004,area200509,area201014,area201519,areachange,percchange
Chiba,Nagareyama,JPN.4.31_1,2.652377265,1.935988366,1.773659319,2.078048459,1.50126995,1.647242532,1.00036836,-1.652008904,-62.28408478
Chiba,Narashino,JPN.4.32_1,0.633066123,0.515699105,0.314860864,0.289504529,0.356338151,0.298084893,0.196671483,-0.43639464,-68.93350063
Chiba,Narita,JPN.4.33_1,40.23739436,39.06018125,42.4154557,36.79575472,37.16840648,35.60927396,30.72632923,-9.511065126,-23.63737831
Chiba,Noda,JPN.4.34_1,17.65649413,15.8903728,17.43477374,15.34462999,15.65946075,14.49688028,13.23189772,-4.424596407,-25.05931458
Chiba,Sakura,JPN.4.39_1,16.02903728,15.68853541,15.12762327,14.37697459,14.72850496,14.45610716,13.16946906,-2.859568219,-17.83992494
Chiba,Sanmu,JPN.4.40_1,32.61513816,31.82278183,31.57975251,31.65269017,31.72650861,30.87179284,29.39070157,-3.224436588,-9.886318959
Chiba,Shiroi,JPN.4.43_1,3.358821269,3.038869989,2.478736682,2.432057113,2.275125188,2.433343622,1.849313886,-1.509507382,-44.94158104
Chiba,Sodegaura,JPN.4.45_1,20.11751449,20.39733582,20.06843697,18.70510144,18.63795285,18.32469213,16.58829503,-3.529219456,-17.54301933
Chiba,Sōsa,JPN.4.46_1,33.49616401,32.60638484,32.14963575,33.83281259,32.3403016,31.7599359,30.36020947,-3.135954541,-9.36213036
Chiba,Tateyama,JPN.4.48_1,8.877174105,11.13028148,11.9248604,8.72677691,9.066830754,8.745232066,8.075804094,-0.801370011,-9.027309831
Chiba,Tōgane,JPN.4.49_1,26.00364968,25.05954361,24.16823111,23.63216541,23.80070092,23.25526029,21.88417581,-4.119473869,-15.8419065
Chiba,Tomisato,JPN.4.50_1,4.934775475,5.627722046,6.927253112,4.879067545,6.291578676,4.544300515,3.713001178,-1.221774298,-24.75845768
Chiba,Urayasu,JPN.4.52_1,0.002918069,0.001459056,0.002188631,0.000729549,0.004377214,0.00218858,0.00218858,-0.000729488,-24.99900491
Chiba,Yachimata,JPN.4.53_1,5.005520921,5.639137983,3.469577488,4.559870918,4.577934447,3.572770824,2.952315778,-2.053205143,-41.01881053
Chiba,Yachiyo,JPN.4.54_1,7.029121338,6.717782237,5.719867286,5.196776785,5.358828638,5.31860889,4.773344805,-2.255776533,-32.09187072
Chiba,Yotsukaido,JPN.4.56_1,3.164300624,2.542314205,2.808176251,2.424688544,2.462994104,2.363461623,2.063665387,-1.100635237,-34.782891
Ehime,Imabari,JPN.5.3_1,16.72798723,18.90159704,18.32005978,14.82113134,13.73256679,11.55619211,9.036488712,-7.69149852,-45.97982061
Ehime,Iyo,JPN.5.4_1,6.081290311,6.6752231,6.326616037,5.926945256,5.952504915,5.002409592,3.432053741,-2.64923657,-43.56372471
Ehime,Matsuyama,JPN.5.10_1,33.74433373,24.41225499,23.90514636,21.59588997,18.99448884,14.50646036,8.627997089,-25.11633664,-74.43127146
Ehime,Niihama,JPN.5.11_1,6.919815454,6.670025796,7.192181302,5.737998526,4.199582094,3.003598302,1.965171482,-4.954643972,-71.60081082
Ehime,Ōzu,JPN.5.12_1,7.713080139,6.413506766,5.938493164,6.096290295,5.540988291,4.962542272,4.549555838,-3.163524301,-41.01505811
Ehime,Saijō,JPN.5.13_1,56.60376945,47.15641057,51.26801225,43.21522386,40.20750346,36.55021978,31.93589155,-24.6678779,-43.5799208
Ehime,Seiyo,JPN.5.14_1,17.70697874,14.1926787,17.05023219,15.35440996,16.17681648,14.77323913,14.2829578,-3.424020941,-19.33712685
Ehime,Shikokuchūō,JPN.5.15_1,10.16475965,9.707134706,13.09938976,10.65144943,10.36312189,8.258342255,7.016339081,-3.148420573,-30.97388113
Ehime,Tōon,JPN.5.17_1,11.76585764,6.110497643,8.597778096,8.02021077,7.903973366,6.610653491,3.081903524,-8.683954114,-73.80638438
Ehime,Uwajima,JPN.5.19_1,11.59424219,9.695761006,11.31588929,9.607495899,10.32936568,9.910072835,9.133440754,-2.46080144,-21.22434049
Ehime,Yawatahama,JPN.5.20_1,0.232868618,0.130150797,0.113451423,0.116718856,0.083592608,0.061837826,0.062326107,-0.170542511,-73.23550618
Fukui,Awara,JPN.6.1_1,29.39456868,28.8856157,29.2250538,28.57723433,28.87097175,27.21217381,25.81935725,-3.575211423,-12.16283002
Fukui,Echizen City,JPN.6.3_1,38.20419711,38.01230972,37.4584084,35.34519489,34.82335946,30.86640347,29.46605641,-8.738140694,-22.87220085
Fukui,Fukui,JPN.6.5_1,92.58926123,90.69630916,100.4300067,86.09257934,82.76758673,74.44328023,73.40986677,-19.17939447,-20.7144913
Fukui,Katsuyama,JPN.6.7_1,18.25370167,18.28810573,18.82356697,17.38063952,17.57611514,15.19472666,13.446508,-4.807193673,-26.33544559
Fukui,Obama,JPN.6.10_1,16.66193314,16.6837473,8.006678772,14.33372064,13.94935598,12.31315285,11.28777199,-5.374161159,-32.25412749
Fukui,Ōno,JPN.6.12_1,43.32610657,43.8956276,45.55785865,42.04506592,42.14052094,37.7379274,35.62892333,-7.69718324,-17.76569337
Fukui,Sabae,JPN.6.13_1,25.53237768,24.69728186,24.20502767,23.4987722,22.76827768,20.40394762,19.91637746,-5.616000221,-21.99560218
Fukui,Sakai City,JPN.6.14_1,75.38267977,72.63134805,75.01981522,71.03813145,69.02368334,63.28365794,61.80455792,-13.57812185,-18.01225678
Fukui,Tsuruga,JPN.6.16_1,9.224311481,9.305682705,9.196391841,6.576983284,6.99989219,5.750343901,4.76358537,-4.460726111,-48.35836388
Fukuoka,Asakura,JPN.7.2_1,28.42360701,37.80442686,25.26033804,32.84190607,29.71935289,29.1626399,26.87250847,-1.551098541,-5.457078478
Fukuoka,Buzen,JPN.7.4_1,14.88931728,13.87721731,14.87017464,12.90030636,12.18012979,6.324033595,9.622074334,-5.267242942,-35.37598699
Fukuoka,Chikugo,JPN.7.5_1,22.04842154,21.56969293,13.89661056,20.03714908,19.18462367,13.54106871,15.50895077,-6.539470768,-29.659587
Fukuoka,Chikushino,JPN.7.7_1,10.02500283,8.929113594,7.482621685,7.397709099,7.0417488,4.455156547,5.564637253,-4.460365581,-44.49241217
Fukuoka,Dazaifu,JPN.7.9_1,1.431947416,1.275807509,0.968019828,0.953867929,0.861710174,0.247586063,0.675740797,-0.756206619,-52.80966401
Fukuoka,Fukuoka,JPN.7.11_1,10.78417109,14.5079273,12.13676755,12.47293166,12.83740806,7.308702191,7.169867415,-3.614303676,-33.51489554
Fukuoka,Fukutsu,JPN.7.12_1,6.92818875,8.501075963,8.009208036,8.677807371,6.912381566,4.523131019,3.396542486,-3.531646264,-50.97502957
Fukuoka,Iizuka,JPN.7.16_1,14.39162346,18.46556531,18.31792604,18.62772217,18.32888972,9.267920581,16.56238299,2.170759533,15.08349311
Fukuoka,Kama,JPN.7.18_1,9.681033617,12.7861684,13.67357445,12.76006308,12.41551514,8.770386171,13.06448633,3.383452711,34.94929203
Fukuoka,Kasuga,JPN.7.20_1,0.037616267,0.091564331,0.086627364,0.092798456,0.05731753,0.015717124,0.02619347,-0.011422797,-30.36664234
Fukuoka,Kitakyūshū,JPN.7.25_1,22.72125243,22.00175688,22.53125845,22.71510124,18.47843904,14.81128452,20.23907379,-2.482178645,-10.92447986
Fukuoka,Koga,JPN.7.26_1,3.307745701,4.001041621,4.107056169,4.646585843,4.070591212,2.299493116,1.628192603,-1.679553098,-50.77636705
Fukuoka,Kurume,JPN.7.31_1,59.85278621,65.28445333,48.16679403,62.24495677,61.01958138,44.74734047,48.83595301,-11.0168332,-18.4065503
Fukuoka,Maebaru,JPN.7.32_1,14.4694942,17.85512948,15.31425514,15.81580825,14.60974246,9.78584995,13.45110578,-1.018388426,-7.038175708
Fukuoka,Miyawaka,JPN.7.35_1,12.84845623,12.39896405,14.39848541,14.58614209,13.89128937,8.942811292,8.922988489,-3.925467742,-30.55205755
Fukuoka,Munakata,JPN.7.37_1,15.11079085,15.76736732,13.21872285,15.03958264,13.81188455,10.37419369,10.31031852,-4.80047233,-31.76850489
Fukuoka,Nakama,JPN.7.39_1,2.97607616,2.955794277,2.741087271,2.796284381,2.307357336,1.653067326,1.58656212,-1.38951404,-46.6894651
Fukuoka,Nōgata,JPN.7.41_1,5.144928169,7.03097364,6.550388296,6.693864047,5.611741728,5.097957563,4.740953987,-0.403974182,-7.851891588
Fukuoka,Ogōri,JPN.7.42_1,20.88054099,19.98909592,13.63070413,18.16054406,16.96531553,12.55691198,12.71783028,-8.16271071,-39.09242924
Fukuoka,Ōkawa,JPN.7.44_1,9.522359174,9.313002763,7.540484254,9.443390872,9.070683735,6.915349877,5.947137452,-3.575221723,-37.54554577
Fukuoka,Ōmuta,JPN.7.46_1,4.963433024,6.715973902,4.782879513,6.23335287,5.343726166,4.096807034,4.647859667,-0.315573356,-6.357965442
Fukuoka,Ōnojō,JPN.7.48_1,0.641170168,0.659191999,0.433575088,0.33746189,0.393644025,0.08888471,0.316011801,-0.325158367,-50.71327132
Fukuoka,Tagawa,JPN.7.58_1,4.688638258,6.750971905,6.263817686,6.751302669,6.482193609,4.47815879,5.27018427,0.581546012,12.40330304
Fukuoka,Ukiha,JPN.7.60_1,8.844447297,13.67451191,10.79650029,11.12660268,9.719802833,8.618980731,8.210543564,-0.633903734,-7.167250958
Fukuoka,Yame,JPN.7.63_1,11.45828434,13.12852711,7.02704629,11.07262393,9.022011512,8.265245277,8.236596045,-3.22168829,-28.11667258
Fukuoka,Yanagawa,JPN.7.64_1,36.36836675,35.44817401,22.14052782,37.82523201,36.57822764,29.99347628,28.49465965,-7.873707096,-21.64987818
Fukuoka,Yukuhashi,JPN.7.66_1,20.71623416,23.29517135,22.18380741,20.72954474,19.80936291,12.21032791,19.05455983,-1.661674328,-8.021121577
Fukushima,Aizuwakamatsu,JPN.8.3_1,60.31834238,61.15952962,62.37851409,54.99898333,55.06680549,53.80179997,51.40581946,-8.912522916,-14.77580876
Fukushima,Date,JPN.8.6_1,19.02896392,18.56580536,19.81516523,14.82981298,14.32423649,13.4399001,11.06423584,-7.964728078,-41.85581576
Fukushima,Fukushima,JPN.8.7_1,35.49802208,36.4827693,39.45731991,30.06372286,28.34755547,24.83721178,21.51549971,-13.98252237,-39.38958158
Fukushima,Iwaki,JPN.8.18_1,54.1647486,61.65432686,70.45091148,56.15472142,53.60448506,49.35392431,43.98461421,-10.18013439,-18.79475979
Fukushima,Kitakata,JPN.8.25_1,75.80756064,77.77310634,82.3210746,71.13242985,70.91059755,69.05355566,68.99803538,-6.809525263,-8.982646592
Fukushima,Kōriyama,JPN.8.28_1,114.2005618,121.6908298,133.7656393,113.9625962,111.6278491,107.3554615,96.50204603,-17.69851577,-15.49774843
Fukushima,Minamisōma,JPN.8.32_1,58.27968202,66.26973953,72.03827686,57.02835287,57.6615094,10.59392589,27.50393717,-30.77574485,-52.80698827
Fukushima,Motomiya,JPN.8.34_1,15.32671435,18.43300109,20.14027277,15.86867841,16.05146797,14.48657639,12.61105283,-2.715661525,-17.71848462
Fukushima,Nihonmatsu,JPN.8.38_1,22.92350599,29.17563728,31.94984654,23.22206512,22.19230075,19.76313186,17.5639284,-5.359577587,-23.38026997
Fukushima,Shirakawa,JPN.8.47_1,39.21257026,45.79147776,49.88983013,42.68651956,42.04833203,42.53741797,38.28410968,-0.928460579,-2.367762616
Fukushima,Sōma,JPN.8.49_1,28.36563988,31.44995064,33.47296676,28.96090919,27.66395875,23.62447805,22.47793387,-5.887706016,-20.75647171
Fukushima,Sukagawa,JPN.8.50_1,59.09067307,66.98363073,74.48877383,64.66157981,62.98919939,62.07479118,56.96399669,-2.126676383,-3.599005178
Fukushima,Tamura,JPN.8.53_1,17.62118876,21.88002064,28.05177622,19.78907814,17.94755851,13.80351861,11.80126631,-5.819922444,-33.02797855
Gifu,Ena,JPN.9.2_1,16.59050454,14.05976639,9.975018701,9.75261561,9.777637614,7.930149993,7.037619478,-9.55288506,-57.58043728
Gifu,Gero,JPN.9.3_1,3.681223616,3.942059615,2.472721251,3.880397537,3.337571793,2.901059182,2.265073291,-1.416150324,-38.46955448
Gifu,Gifu,JPN.9.4_1,10.0424505,14.96986648,18.59608218,18.79839962,18.49191667,17.01733237,15.15519656,5.112746067,50.91133951
Gifu,Gujō,JPN.9.7_1,12.62644098,11.78907052,7.485871286,10.2802302,9.364141565,8.099937318,5.756697676,-6.869743299,-54.40759841
Gifu,Hashima,JPN.9.8_1,8.287192261,5.312687462,14.31188695,13.52863576,12.84919438,12.97036274,12.7512608,4.464068534,53.86708059
Gifu,Hida,JPN.9.10_1,8.418704281,8.027321858,7.296496862,6.801901026,5.604828975,4.896295161,4.048390512,-4.370313769,-51.91195252
Gifu,Kaizu,JPN.9.14_1,25.95998776,32.8737685,26.29920535,32.03114057,31.91359688,30.67580883,30.05071657,4.090728805,15.75782255
Gifu,Kakamigahara,JPN.9.15_1,0.599371391,1.744522439,3.746317104,3.887582185,3.757921343,3.492553075,2.936624983,2.337253592,389.9508096
Gifu,Kani,JPN.9.16_1,3.573956993,4.912950903,5.78603225,6.280561588,5.589542415,5.605102245,4.849292664,1.275335671,35.68413593
Gifu,Mino,JPN.9.20_1,1.487843933,1.966154728,1.531307585,2.041860619,1.850503277,1.906255823,1.647881551,0.160037618,10.75634445
Gifu,Minokamo,JPN.9.21_1,5.002207737,6.962154275,4.738149674,6.938152476,6.341649911,6.199506153,4.679613111,-0.322594625,-6.44904495
Gifu,Mizuho,JPN.9.23_1,0.302743433,1.799614868,6.847361484,5.711367899,5.176329375,4.633581793,3.911454271,3.608710838,1192.003012
Gifu,Mizunami,JPN.9.24_1,5.133111825,4.466525461,2.919833586,3.722726202,3.288938162,2.625028865,2.135953423,-2.997158402,-58.38872217
Gifu,Motosu,JPN.9.25_1,3.78396434,7.08190435,10.16317536,9.710121239,10.01299539,9.486070958,8.247624004,4.463659664,117.9625193
Gifu,Nakatsugawa,JPN.9.26_1,18.54300203,16.18079602,10.25666619,9.187076994,9.774575491,8.354996823,6.160166724,-12.38283531,-66.77902147
Gifu,Ōgaki,JPN.9.27_1,11.59397546,17.84039198,25.17908393,25.25664984,24.18456244,22.41159369,22.29227331,10.69829785,92.27462903
Gifu,Seki,JPN.9.30_1,10.04243051,13.97575948,6.72246168,12.11156137,11.50034691,10.02390667,9.158158464,-0.884272051,-8.805358916
Gifu,Tajimi,JPN.9.34_1,0.772205925,1.357934443,1.100486727,1.369869736,1.126805587,1.069803959,0.748385751,-0.023820174,-3.084691964
Gifu,Takayama,JPN.9.35_1,24.59064172,24.59534479,22.76472227,21.76899976,18.3981104,16.05964256,13.68717792,-10.9034638,-44.33989127
Gifu,Toki,JPN.9.37_1,1.583369296,1.678030027,1.366378891,1.296230586,1.086221243,0.70752705,0.499464534,-1.083904762,-68.45558801
Gifu,Yamagata,JPN.9.41_1,6.037371792,5.826505092,3.140860007,4.638629914,4.624735329,4.150461207,3.304483812,-2.73288798,-45.26618658
Gunma,Annaka,JPN.10.1_1,7.594038134,7.419461208,7.25077452,6.465587045,6.975661589,6.239190434,5.649154856,-1.944883278,-25.61065988
Gunma,Fujioka,JPN.10.4_1,8.906243249,8.698750373,6.135240734,5.647500271,4.991963917,4.926608001,5.171650217,-3.734593032,-41.93230442
Gunma,Isesaki,JPN.10.6_1,21.53592489,20.6774793,12.68997528,15.05775857,13.5463628,12.20767314,9.486886102,-12.04903878,-55.94855502
Gunma,Kiryū,JPN.10.12_1,2.536795804,2.666495656,2.031983075,1.825932352,2.078495083,1.340884079,1.561769438,-0.975026366,-38.43535077
Gunma,Maebashi,JPN.10.15_1,42.59280737,37.38361193,26.00640157,29.74882671,28.70182231,23.53974985,23.99138114,-18.60142624,-43.67269355
Gunma,Midori,JPN.10.17_1,1.206412587,1.432468071,0.951476954,1.010918146,1.056166014,0.74879371,0.808119652,-0.398292934,-33.01465341
Gunma,Numata,JPN.10.22_1,7.27511055,10.5880805,11.45568638,9.222321288,8.747738106,8.01484607,6.018911277,-1.256199273,-17.26708156
Gunma,Ōta,JPN.10.25_1,42.97800955,39.46232953,30.01656126,30.72623479,28.30989313,23.44639785,23.39704249,-19.58096705,-45.56043255
Gunma,Shibukawa,JPN.10.26_1,7.392541528,8.07275714,8.209995324,7.311189338,7.371232538,5.444634477,4.038794148,-3.35374738,-45.36663564
Gunma,Takasaki,JPN.10.30_1,31.36029238,28.85216738,20.33798386,18.50916302,17.58289591,15.559166,13.24999679,-18.11029559,-57.74912864
Gunma,Tatebayashi,JPN.10.33_1,24.83668516,22.30590927,22.3638376,21.01347601,21.21326518,18.56609153,18.10950102,-6.72718414,-27.08567627
Gunma,Tomioka,JPN.10.34_1,5.002795868,5.959485021,4.661737653,4.226403725,4.355619738,3.793968428,3.858815627,-1.143980241,-22.86681831
Hiroshima,Akitakata,JPN.11.2_1,33.53609866,33.11507203,27.67777897,22.70373673,23.53376842,23.79247346,20.64181035,-12.89428831,-38.44898133
Hiroshima,Etajima,JPN.11.3_1,0.267519272,0.250136155,0.087649759,0.219981474,0.039659316,0.062669668,0.065709641,-0.201809631,-75.43741785
Hiroshima,Fuchū City,JPN.11.5_1,3.117149784,4.434158254,4.242601861,3.546198331,3.128433139,4.139993903,2.652426347,-0.464723436,-14.9086014
Hiroshima,Fukuyama,JPN.11.6_1,20.88482706,21.69282876,15.347068,15.21709427,12.88919916,10.76313171,8.223249876,-12.66157719,-60.62572196
Hiroshima,Hatsukaichi,JPN.11.7_1,4.40324409,3.886250851,3.418255978,2.615997907,2.768624935,2.92982605,1.441293405,-2.961950685,-67.26746518
Hiroshima,Higashihiroshima,JPN.11.8_1,62.4559972,64.26913021,50.80360879,40.39711063,39.13023276,37.31217508,32.58346639,-29.87253082,-47.82972357
Hiroshima,Hiroshima,JPN.11.9_1,16.55599762,15.14174617,10.78180214,8.586060255,7.635773418,6.724530668,4.045660406,-12.51033721,-75.56377756
Hiroshima,Kure,JPN.11.14_1,5.220952859,4.867277555,3.777675572,3.953426002,2.338290403,1.935656722,1.449719581,-3.771233278,-72.23266289
Hiroshima,Mihara,JPN.11.15_1,26.78178409,33.15750504,30.6489982,25.45394152,23.68060753,22.91611856,21.82533939,-4.956444701,-18.50677567
Hiroshima,Miyoshi,JPN.11.16_1,40.9177122,42.9198878,37.10405273,28.87301359,30.06503652,32.62898622,27.26696658,-13.65074561,-33.3614586
Hiroshima,Onomichi,JPN.11.17_1,5.63021975,6.801890486,6.153766364,4.731321248,4.113732511,3.640125965,3.183698677,-2.446521073,-43.45338516
Hiroshima,Ōtake,JPN.11.19_1,0.531002338,0.413364497,0.365585682,0.383627364,0.371637621,0.359147928,0.259681881,-0.271320458,-51.09590642
Hiroshima,Shōbara,JPN.11.22_1,37.06855128,42.50815011,41.90785189,30.53270289,29.39219224,35.1380559,28.39222438,-8.676326892,-23.40616666
Hiroshima,Takehara,JPN.11.23_1,2.814357706,2.765267302,2.111772606,1.617692308,1.294433023,1.181197106,0.716574025,-2.097783682,-74.53863014
Hokkaido,Abashiri,JPN.12.1_1,20.6164792,29.64402866,22.92738254,19.37977661,23.43953834,29.35810571,29.37938657,8.762907371,42.50438344
Hokkaido,Akabira,JPN.12.4_1,7.134791296,6.471641817,6.697133523,5.589904956,5.940838469,5.688599695,5.195988435,-1.938802861,-27.17392535
Hokkaido,Asahikawa,JPN.12.7_1,95.30463542,94.52199422,96.28412537,85.67583646,87.59372146,84.09043163,81.84381394,-13.46082148,-14.12399451
Hokkaido,Ashibetsu,JPN.12.8_1,20.50355895,21.49345289,21.01716569,19.24681608,20.0069968,18.79032968,17.79855967,-2.704999281,-13.19282807
Hokkaido,Bibai,JPN.12.13_1,67.86897979,79.28930599,77.4529999,58.9943405,59.05270189,53.85731755,50.40591347,-17.46306632,-25.73055669
Hokkaido,Chitose,JPN.12.19_1,26.60389527,28.35066423,19.38531824,21.71433878,18.0816967,13.96770624,13.28764812,-13.31624714,-50.05374968
Hokkaido,Date,JPN.12.20_1,12.55287992,14.41160963,10.23770503,10.6038638,11.37052527,7.238042899,8.085378319,-4.467501601,-35.5894554
Hokkaido,Ebetsu,JPN.12.21_1,47.12666237,44.1755926,37.15984405,26.19834919,23.4029693,22.1221196,20.24579245,-26.88086992,-57.03962167
Hokkaido,Eniwa,JPN.12.24_1,27.24154503,26.59232341,23.33890263,20.31258995,17.03457475,13.76413024,14.16903,-13.07251503,-47.98742149
Hokkaido,Fukagawa,JPN.12.28_1,76.03198018,76.73554475,78.57589022,70.77426873,67.10394783,65.11400318,59.07922245,-16.95275773,-22.29687782
Hokkaido,Hokuto,JPN.12.41_1,30.01554535,23.19626143,23.64355174,17.52208303,16.75397805,14.91085393,13.72009249,-16.29545286,-54.29004427
Hokkaido,Ishikari,JPN.12.47_1,29.37332504,28.58664991,27.35529648,22.04937272,20.98905909,20.38143789,18.17733838,-11.19598667,-38.11617054
Hokkaido,Iwamizawa,JPN.12.48_1,141.9981708,168.8972151,156.3881273,119.9796167,117.2125063,108.740297,96.71917191,-45.27899892,-31.88702971
Hokkaido,Kitahiroshima,JPN.12.60_1,9.114843271,9.13325105,7.890997158,5.929861159,5.851923515,5.093260961,4.952187704,-4.162655568,-45.6689758
Hokkaido,Kitami,JPN.12.61_1,55.19235069,50.67769984,51.69523823,39.70430359,49.10365899,36.75822834,30.99493369,-24.197417,-43.84197574
Hokkaido,Kushiro City,JPN.12.68_1,5.638582718,12.38235958,2.319543262,4.996655859,4.536513696,6.730446247,4.509706612,-1.128876107,-20.0205648
Hokkaido,Mikasa,JPN.12.77_1,3.461418432,4.351299482,3.191537627,2.566084254,2.651909062,2.179988065,2.637524301,-0.823894131,-23.80221136
Hokkaido,Monbetsu,JPN.12.79_1,2.947885277,5.313059158,2.765179444,2.158743551,2.809414271,2.360502741,1.941954032,-1.005931245,-34.12382608
Hokkaido,Muroran,JPN.12.83_1,0.159563584,0.406159192,0.449602762,0.207917124,0.129101499,0.123631616,0.151456383,-0.008107201,-5.08085911
Hokkaido,Nayoro,JPN.12.93_1,42.08804318,58.23331187,50.89792573,49.54342435,46.71004479,43.62419517,46.84195545,4.753912269,11.29516107
Hokkaido,Nemuro,JPN.12.94_1,6.024354345,1.845235883,2.736806528,1.146002298,0.834712314,3.448518648,0,-6.024354345,-100
Hokkaido,Noboribetsu,JPN.12.99_1,0.427951923,0.38806067,0.691249679,0.193469359,0.208485152,0.085609527,0.10793493,-0.320016993,-74.7787253
Hokkaido,Obihiro,JPN.12.101_1,44.48750813,28.35876572,13.8118364,31.30767066,61.46148211,61.72103933,49.67278045,5.185272314,11.65556924
Hokkaido,Otaru,JPN.12.108_1,0.957358204,0.531258283,0.680878316,0.317147542,0.464185575,0.309654053,0.277252532,-0.680105672,-71.03983331
Hokkaido,Rumoi,JPN.12.120_1,7.800509946,7.63799115,7.042684037,6.204979125,6.315345232,6.040388961,5.454182231,-2.346327716,-30.07915805
Hokkaido,Shibetsu City,JPN.12.132_1,55.24533114,71.4447587,55.12024816,58.19832697,51.01876504,40.2262276,43.77116786,-11.47416328,-20.76947145
Hokkaido,Sunagawa,JPN.12.149_1,7.595446193,6.571464166,6.711071166,5.430932094,5.278410789,4.739310996,4.697966341,-2.897479852,-38.14759236
Hokkaido,Takikawa,JPN.12.153_1,37.84569596,39.03450991,38.70222701,33.54757543,31.43235884,30.60898663,28.89118164,-8.954514321,-23.66058833
Hokkaido,Tomakomai,JPN.12.159_1,13.71667828,16.76338306,5.914157619,10.19517006,1.828457998,1.722899884,2.378425632,-11.33825265,-82.66033815
Hokkaido,Wakkanai,JPN.12.174_1,2.967051007,3.58925955,1.716294651,0.641431338,1.896567573,1.053015479,0.770492673,-2.196558334,-74.03170113
Hokkaido,Yūbari,JPN.12.178_1,3.113437145,3.277442432,1.593130167,1.090498663,1.271030612,1.033664546,0.866664116,-2.246773029,-72.16375101
Hyōgo,Aioi,JPN.13.1_1,2.905596389,2.993908666,6.211763797,3.710420285,2.174920903,1.567024212,1.867831493,-1.037764896,-35.71607191
Hyōgo,Akashi,JPN.13.2_1,5.202630581,5.54201776,8.361210439,3.854901832,1.854980569,1.85540788,1.92435563,-3.27827495,-63.01187254
Hyōgo,Akō,JPN.13.3_1,6.498654925,4.490572108,9.698094061,6.915935788,4.483461606,3.670251886,3.445567126,-3.053087799,-46.98030337
Hyōgo,Asago,JPN.13.5_1,14.17511196,14.42033832,11.40878444,11.48249422,9.369813106,8.597929836,7.790880722,-6.384231237,-45.03831261
Hyōgo,Ashiya,JPN.13.6_1,0.002951336,0.081933732,0.558872444,0.529480483,0.013280673,0.014756354,0.00147565,-0.001475686,-50.00059973
Hyōgo,Awaji,JPN.13.7_1,8.474995519,15.0867755,14.56335604,13.25491559,7.878780126,8.570736636,7.592655022,-0.882340496,-10.41110281
Hyōgo,Himeji,JPN.13.10_1,24.37587007,30.86266342,59.21332168,35.57781118,23.02433437,17.14852484,17.8579765,-6.51789357,-26.73912173
Hyōgo,Itami,JPN.13.14_1,0.814548936,0.754116465,5.505885486,0.73520932,0.212435439,0.16546921,0.180247789,-0.634301148,-77.8714598
Hyōgo,Kakogawa,JPN.13.15_1,17.52369922,25.81820368,26.05243236,18.64141363,12.6664756,9.891920204,11.42343917,-6.100260051,-34.81148572
Hyōgo,Kasai,JPN.13.19_1,29.67016621,33.29518752,28.37714188,32.01030087,23.73389542,19.64592177,25.32372215,-4.34644406,-14.64920698
Hyōgo,Katō,JPN.13.20_1,26.81640452,31.96147937,26.25652757,27.12256364,19.79864329,17.79660185,23.01938782,-3.797016693,-14.1593057
Hyōgo,Kawanishi,JPN.13.21_1,0.903176756,1.237389188,2.091750737,1.082918623,0.637840607,0.47437455,0.403611404,-0.499565352,-55.31202489
Hyōgo,Kobe,JPN.13.22_1,35.14832746,40.61793581,54.03353377,41.62024081,25.45045915,21.22830961,25.1474758,-10.00085165,-28.45327894
Hyōgo,Miki,JPN.13.23_1,28.99125939,28.2336074,29.53062781,27.74211483,20.73841036,16.60128518,22.1121569,-6.879102487,-23.72819474
Hyōgo,Minamiawaji,JPN.13.24_1,16.84226517,35.1640771,30.852824,27.30890925,16.46055637,15.57473725,14.01387385,-2.82839132,-16.79341402
Hyōgo,Nishinomiya,JPN.13.25_1,0.675929848,0.817646446,4.577894656,1.638069915,0.276058563,0.157626262,0.21224943,-0.463680418,-68.59889667
Hyōgo,Nishiwaki,JPN.13.26_1,9.993365409,11.06188317,10.70466533,10.10581849,6.847969764,5.505332963,7.064981101,-2.928384308,-29.30328461
Hyōgo,Ono,JPN.13.27_1,20.29850392,25.6469874,22.5861578,20.14618144,12.99319181,12.6921368,16.52285672,-3.775647206,-18.60061816
Hyōgo,Sanda,JPN.13.28_1,20.70799057,19.82276557,17.76193673,19.07148256,16.19432546,14.99735992,15.57907173,-5.128918834,-24.76782485
Hyōgo,Sasayama,JPN.13.29_1,38.20005763,34.83123684,16.98831607,35.28128092,27.71586167,27.48731646,23.84658369,-14.35347394,-37.57448243
Hyōgo,Shisō,JPN.13.32_1,14.0914779,16.19932914,22.56471911,14.24781487,10.96822946,9.246875996,8.499411557,-5.59206634,-39.68403017
Hyōgo,Sumoto,JPN.13.33_1,9.267868654,16.63058326,15.11088042,13.47318771,9.810077978,7.41622617,7.750349166,-1.517519487,-16.37398569
Hyōgo,Takarazuka,JPN.13.36_1,1.835919943,2.198530353,5.032854746,2.781975887,1.674554652,1.528066391,1.329302066,-0.506617877,-27.59476953
Hyōgo,Takasago,JPN.13.37_1,3.107294012,3.428785239,4.338924739,1.965567229,1.317030773,0.94521213,0.811393442,-2.295900569,-73.88745837
Hyōgo,Tamba,JPN.13.38_1,49.99678168,45.82477186,23.97399505,40.60677807,34.38149639,33.89260857,29.25551198,-20.7412697,-41.48520966
